priority,recommendation,cluster,title,candidate_url,post_id,post_type,live_status,clicks,impressions,reasons,gsc_risk,gsc_matched,gsc_top_queries,status,safety_gate
"P2","HOLD","needs-classification","אמנת האומות המאוחדות נגד שחיתות","http://jus-tice.co.il/%D7%90%D7%9E%D7%A0%D7%AA-%D7%94%D7%90%D7%95%D7%9E%D7%95%D7%AA-%D7%94%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%97%D7%99%D7%AA%D7%95%D7%AA","9128","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","דילמת אסיר חף מפשע","http://jus-tice.co.il/%D7%93%D7%99%D7%9C%D7%9E%D7%AA-%D7%90%D7%A1%D7%99%D7%A8-%D7%97%D7%A3-%D7%9E%D7%A4%D7%A9%D7%A2","9126","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","הזיכוי: הכרעת דין במשפט החוזר של רומן זדורוב (תפ”ח 502-07) פסק דין מלא להורדה","http://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07","9119","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","דרכון יווני – הגירה, רילוקיישן, מגורים: מה הדרישות והעלויות","http://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA","8990","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","MERGE_MAPPING_REVIEW","needs-classification","מכירת נכס בהוראת בית דין ללא הסכמת הבעלים","https://jus-tice.co.il/4","8928","articles","","0","0","duplicate_or_target_slug_conflict","UNKNOWN","NO","","TARGET_SLUG_CONFLICT_NEEDS_REVIEW","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","מנתח פלסטי פנים","http://jus-tice.co.il/%D7%9E%D7%A0%D7%AA%D7%97-%D7%A4%D7%9C%D7%A1%D7%98%D7%99-%D7%A4%D7%A0%D7%99%D7%9D","8808","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","הגירה מישראל: רשימת הליכים","http://jus-tice.co.il/%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%94%D7%9C%D7%99%D7%9B%D7%99%D7%9D","8576","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","פס”ד – סידור גט לפני הכרעה בתביעות הצדדים – 37883-9 – ביה”ד אשדוד","http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%A1%D7%99%D7%93%D7%95%D7%A8-%D7%92%D7%98-%D7%9C%D7%A4%D7%A0%D7%99-%D7%94%D7%9B%D7%A8%D7%A2%D7%94-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-37883-9-%D7%91%D7%99%D7%94%D7%93-%D7%90%D7%A9%D7%93%D7%95%D7%93","8560","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","ערעור על פסיקת מדור ספציפי ובקשה לפירוק שיתוף – 1156328-6 – ביה”ד הגדול","http://jus-tice.co.il/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%9E%D7%93%D7%95%D7%A8-%D7%A1%D7%A4%D7%A6%D7%99%D7%A4%D7%99-%D7%95%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-1156328-6-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C","8558","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","דחיית טענה לפגיעה מינית וחידוש קשר בין אב לבתו אף שלא בהתאם להמלצת עו”ס הרווחה – 1201062-4 – ביה”ד ירושלים","http://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%98%D7%A2%D7%A0%D7%94-%D7%9C%D7%A4%D7%92%D7%99%D7%A2%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%95%D7%97%D7%99%D7%93%D7%95%D7%A9-%D7%A7%D7%A9%D7%A8-%D7%91%D7%99%D7%9F-%D7%90%D7%91-%D7%9C%D7%91%D7%AA%D7%95-%D7%90%D7%A3-%D7%A9%D7%9C%D7%90-%D7%91%D7%94%D7%AA%D7%90%D7%9D-%D7%9C%D7%94%D7%9E%D7%9C%D7%A6%D7%AA-%D7%A2%D7%95%D7%A1-%D7%94%D7%A8%D7%95%D7%95%D7%97%D7%94-1201062-4-%D7%91%D7%99%D7%94%D7%93-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D","8554","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","בית המשפט הפרטי Justice.co.il","http://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A4%D7%A8%D7%98%D7%99-justicecoil","8540","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","מה עושים עורכי דין בבית המשפט ומהם תחומי האחריות של עורך דין","http://jus-tice.co.il/psakdin/%D7%9E%D7%94-%D7%A2%D7%95%D7%A9%D7%99%D7%9D-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%95%D7%9E%D7%94%D7%9D-%D7%AA%D7%97%D7%95%D7%9E","8509","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","בקשת צו הגנה למניעת אלימות במשפחה (ה”ט 61185-11-22)","http://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A6%D7%95-%D7%94%D7%92%D7%A0%D7%94-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%94%D7%98-61185-11-22","8494","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","טופס מצא עורך דין בקרבתך","http://jus-tice.co.il/%D7%9E%D7%A6%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%91%D7%A7%D7%A8%D7%91%D7%AA%D7%9A","8473","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","קביעת מועד הקרע לעניין איזון המשאבים בין בני זוג (תלה”מ 18194-04-22)","http://jus-tice.co.il/%D7%A7%D7%91%D7%99%D7%A2%D7%AA-%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%94%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%AA%D7%9C%D7%94%D7%9E-18194-04-22","8465","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","מאסר בגין הטרדה מינית והתנכלות באמצעות רשת הטלגרם (ת”פ 43967-07-20)","http://jus-tice.co.il/%D7%9E%D7%90%D7%A1%D7%A8-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%95%D7%94%D7%AA%D7%A0%D7%9B%D7%9C%D7%95%D7%AA-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%AA-%D7%94%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%AA%D7%A4-43967-07-20","8463","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","בג’צ דרעי 2023 תיקון חוק יסוד הממשלה ומינויו של הח”כ אריה דרעי לשר בממשלה ה-37 (בג”ץ 8948-3=22)","http://jus-tice.co.il/articles/%D7%91%D7%92%D7%A6-%D7%93%D7%A8%D7%A2%D7%99-2023-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%99%D7%A1%D7%95%D7%93-%D7%94%D7%9E%D7%9E%D7%A9%D7%9C%D7%94-%D7%95%D7%9E%D7%99%D7%A0%D7%95%D7%99%D7%95-%D7%A9%D7%9C-%D7%94%D7%97%D7%9B-%D7%90%D7%A8%D7%99%D7%94-%D7%93%D7%A8%D7%A2%D7%99-%D7%9C%D7%A9%D7%A8-%D7%91%D7%9E%D7%9E%D7%A9%D7%9C%D7%94-%D7%94-37-%D7%91%D7%92%D7%A5-8948-322","8443","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","ביטול ייפוי כוח מתמשך | החלטה בבקשה “לנקיטת אמצעי שמירה” (א”פ 34123-11-22)","http://jus-tice.co.il/articles/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%99%D7%99%D7%A4%D7%95%D7%99-%D7%9B%D7%95%D7%97-%D7%9E%D7%AA%D7%9E%D7%A9%D7%9A-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%A0%D7%A7","8438","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","פסק דין הצהרתי בנוגע למחצית מהזכויות בבית ובקרקע (תמ”ש 35298-10-19)","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%94%D7%A6%D7%94%D7%A8%D7%AA%D7%99-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%9E%D7%97%D7%A6%D7%99%D7%AA-%D7%9E%D7%94%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%95%D7%91%D7%A7%D7%A8%D7%A7%D7%A2-%D7%AA%D7%9E%D7%A9-35298-10-19","8436","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","פס”ד בתובענות בגין לשון הרע, תביעה להשבה ותביעה כספית בין בני זוג לשעבר (תמ”ש 12289-07-21)","http://jus-tice.co.il/%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%A9%D7%91%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9B%D7%A1%D7%A4%D7%99%D7%AA-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9E%D7%A9-12289-07-21","8422","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","עתירה של אישה נגד בעלה למתן צו לפי החוק למניעת אלימות במשפחה (ה”ט 58854-11-22)","http://jus-tice.co.il/%D7%A2%D7%AA%D7%99%D7%A8%D7%94-%D7%A9%D7%9C-%D7%90%D7%99%D7%A9%D7%94-%D7%A0%D7%92%D7%93-%D7%91%D7%A2%D7%9C%D7%94-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%9C%D7%A4%D7%99-%D7%94%D7%97%D7%95%D7%A7-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%94%D7%98-58854-11-22","8391","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","הסוגיות המשפטיות שיש לקחת בחשבון בעת ​​מכירת בית","http://jus-tice.co.il/%D7%A1%D7%95%D7%92%D7%99%D7%95%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%95%D7%AA-%D7%A9%D7%99%D7%A9-%D7%9C%D7%A7%D7%97%D7%AA-%D7%91%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%91%D7%A2%D7%AA-%D7%9E%D7%9B%D7%99%D7%A8%D7%AA-%D7%91%D7%99%D7%AA","8377","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","השופטת אורית בן דור ליבל: פס”ד בתובענה לביטול הסכם ממון שאושר וקיבל תוקף של פסק דין (תה”ס 27071-11-19)","http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A7%D7%99%D7%91%D7%9C-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A9%D7%9C-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%94%D7%A1-27071-11-19","8362","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","בירור זכויות בת זוג מכוח חוק יחסי ממון למרות שבת הזוג לא צורפה כצד להליך (עמ”ש 34613-02-22)","http://jus-tice.co.il/articles/%D7%91%D7%99%D7%A8%D7%95%D7%A8-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%9E%D7%9B%D7%95%D7%97-%D7%97%D7%95%D7%A7-%D7%99%D7%97%D7%A1%D7%99-%D7%9E%D7%9E%D7%95%D7%9F-%D7%9C","8358","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","REWRITE_TRUST_CLAIMS","needs-classification","טיפים לעו”ד כיצד להכנס למדריכים דירוג עורכי הדין המובילים בעולם","http://jus-tice.co.il/%D7%98%D7%99%D7%A4%D7%99%D7%9D-%D7%9C%D7%A2%D7%95%D7%93-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%94%D7%9B%D7%A0%D7%A1-%D7%9C%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99%D7%9D-%D7%93%D7%99%D7%A8%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%A2%D7%A2%D7%95%D7%9C%D7%9D","8310","articles","","0","0","trust_claim_review|slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","פירוק חברה רשם החברות ללא עורך דין פטור מתשלום","http://jus-tice.co.il/%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%97%D7%91%D7%A8%D7%94-%D7%A8%D7%A9%D7%9D-%D7%94%D7%97%D7%91%D7%A8%D7%95%D7%AA-%D7%9C%D7%9C%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%98%D7%95%D7%A8-%D7%9E%D7%AA%D7%A9%D7%9C%D7%95%D7%9D","8230","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","עורך דין תאילנד | עו”ד ישראלי בתאילנד","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%AA%D7%90%D7%99%D7%9C%D7%A0%D7%93","8186","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","הסדר טיעון ארנון גלעדי שנאשם במסגרת כתב האישום חבר הכנסת דוד ביטן ואחרים.","http://jus-tice.co.il/%D7%94%D7%A1%D7%93%D7%A8-%D7%98%D7%99%D7%A2%D7%95%D7%9F-%D7%90%D7%A8%D7%A0%D7%95%D7%9F-%D7%92%D7%9C%D7%A2%D7%93%D7%99-%D7%A9%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%9E%D7%A1%D7%92%D7%A8%D7%AA-%D7%9B%D7%AA%D7%91-%D7%94%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%97%D7%91%D7%A8-%D7%94%D7%9B%D7%A0%D7%A1%D7%AA-%D7%93%D7%95%D7%93-%D7%91%D7%99%D7%98%D7%9F-%D7%95%D7%90%D7%97%D7%A8%D7%99%D7%9D","8169","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","סיוע משפטי לנפגעי עבירה","http://jus-tice.co.il/%D7%A1%D7%99%D7%95%D7%A2-%D7%9E%D7%A9%D7%A4%D7%98%D7%99-%D7%9C%D7%A0%D7%A4%D7%92%D7%A2%D7%99-%D7%A2%D7%91%D7%99%D7%A8%D7%94","8164","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","זכות נפגע עבירה לערער על סגירת התיק בעניינו של חשוד (בג”ץ 474/21)","http://jus-tice.co.il/%D7%96%D7%9B%D7%95%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9C%D7%A2%D7%A8%D7%A2%D7%A8-%D7%A2%D7%9C-%D7%A1%D7%92%D7%99%D7%A8%D7%AA-%D7%94%D7%AA%D7%99%D7%A7-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%A0%D7%95-%D7%A9%D7%9C-%D7%97%D7%A9%D7%95%D7%93-%D7%91%D7%92%D7%A5-47421","8154","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","הנאשם השתמש באפליקציות וואטסאפ ואינסטגרם ליצור קשרים עם קטינות ולקיים עמן שיחות בעלות אופי מיני","http://jus-tice.co.il/%D7%94%D7%A9%D7%AA%D7%9E%D7%A9-%D7%91%D7%90%D7%A4%D7%9C%D7%99%D7%A7%D7%A6%D7%99%D7%95%D7%AA-%D7%95%D7%95%D7%90%D7%98%D7%A1%D7%90%D7%A4-%D7%95%D7%90%D7%99%D7%A0%D7%A1%D7%98%D7%92%D7%A8%D7%9D-%D7%9C%D7%99%D7%A6%D7%95%D7%A8-%D7%A7%D7%A9%D7%A8%D7%99%D7%9D-%D7%A2%D7%9D-%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA-%D7%95%D7%9C%D7%A7%D7%99%D7%99%D7%9D-%D7%A2%D7%9E%D7%9F-%D7%A9%D7%99%D7%97%D7%95%D7%AA-%D7%91%D7%A2%D7%9C%D7%95%D7%AA-%D7%90%D7%95%D7%A4%D7%99-%D7%9E%D7%99%D7%A0%D7%99","8150","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","טובת הילדים כבסיס לחיוב האם לחזור לעיר המקור | רישום הילדים למוסדות החינוך","http://jus-tice.co.il/%D7%98%D7%95%D7%91%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9B%D7%91%D7%A1%D7%99%D7%A1-%D7%9C%D7%97%D7%99%D7%95%D7%91-%D7%94%D7%90%D7%9D-%D7%9C%D7%97%D7%96%D7%95%D7%A8-%D7%9C%D7%A2%D7%99%D7%A8-%D7%94%D7%9E%D7%A7%D7%95%D7%A8-%D7%A8%D7%99%D7%A9%D7%95%D7%9D-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9C%D7%9E%D7%95%D7%A1%D7%93%D7%95%D7%AA-%D7%94%D7%97%D7%99%D7%A0%D7%95%D7%9A","8139","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","רשימת מומחים רפואיים לבית משפט מתעדכן | חוות דעת רפואית משפטית 2023","http://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F","8128","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","שרותי חשבות: היתרונות והחסרונות של שירותי הנהלת חשבונות במיקור חוץ לעסקים","http://jus-tice.co.il/articles/%D7%A9%D7%A8%D7%95%D7%AA%D7%99-%D7%97%D7%A9%D7%91%D7%95%D7%AA-%D7%94%D7%99%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%94%D7%97%D7%A1%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A9%D7%99%D7%A8","8126","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
"P2","HOLD","needs-classification","בקשה לפסילת דיין בבית דין רבני","http://jus-tice.co.il/%D7%A4%D7%A1%D7%99%D7%9C%D7%AA-%D7%93%D7%99%D7%99%D7%9F-%D7%91%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99","8100","articles","","0","0","slug_or_editorial_mapping_needed","UNKNOWN","NO","","NEEDS_EDITORIAL_SLUG_MAPPING","OWNER_APPROVAL_REQUIRED_BEFORE_PUBLIC_CHANGE"
